date,aircraft_official,helicopter_official,tank_official,APC_official,field_artillery_official,MRL_official,military_auto_official,fuel_tank_official,drone_official,naval_ship_official,anti_aircraft_warfare_official,special_equipment_official,mobile_SRBM_system_official,vehicles_and_fuel_tanks_official,cruise_missiles_official,submarines_official,ground_robotic_systems_official,APC_ws,MRL_ws,aircraft_ws,anti_aircraft_warfare_ws,drone_ws,field_artillery_ws,helicopter_ws,naval_ship_ws,tank_ws
2025-05-29,0.0,0.0,0.0,1.0,31.0,0.0,100.0,60.0,81.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,1.0,2.0,35.0,1.0,100.0,60.0,71.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-05-31,0.0,0.0,2.0,5.0,54.0,2.0,100.0,60.0,145.0,0.0,1.0,0.0,0.0,109.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-06-01,0.0,0.0,5.0,4.0,52.0,1.0,100.0,60.0,151.0,0.0,0.0,1.0,0.0,127.0,3.0,0.0,0.0,2.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0
2025-06-02,0.0,0.0,2.0,7.0,48.0,0.0,100.0,60.0,256.0,0.0,2.0,2.0,0.0,137.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,41.0,0.0,7.0,8.0,48.0,1.0,100.0,60.0,126.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-04,0.0,0.0,3.0,7.0,88.0,0.0,100.0,60.0,176.0,0.0,0.0,2.0,0.0,123.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-05,0.0,0.0,3.0,2.0,39.0,4.0,100.0,60.0,95.0,0.0,1.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
2025-06-06,0.0,0.0,2.0,5.0,44.0,0.0,100.0,60.0,174.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2025-06-07,0.0,1.0,15.0,52.0,56.0,4.0,100.0,60.0,300.0,0.0,1.0,1.0,0.0,166.0,37.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-08,1.0,0.0,7.0,11.0,42.0,0.0,100.0,60.0,158.0,0.0,2.0,3.0,0.0,146.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-06-09,0.0,0.0,4.0,11.0,42.0,1.0,100.0,60.0,167.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2025-06-10,2.0,0.0,4.0,9.0,48.0,1.0,100.0,60.0,239.0,0.0,0.0,1.0,0.0,107.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-06-11,0.0,0.0,8.0,15.0,34.0,1.0,100.0,60.0,240.0,0.0,0.0,2.0,0.0,124.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-06-12,0.0,0.0,6.0,3.0,47.0,0.0,100.0,60.0,138.0,0.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,0.0,0.0,1.0,5.0,42.0,3.0,100.0,60.0,72.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-06-14,0.0,0.0,3.0,7.0,52.0,1.0,100.0,60.0,79.0,0.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
2025-06-15,0.0,0.0,0.0,6.0,33.0,1.0,100.0,60.0,123.0,0.0,1.0,1.0,0.0,89.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,0.0,0.0,2.0,7.0,18.0,0.0,100.0,60.0,95.0,0.0,1.0,1.0,0.0,79.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-06-17,0.0,0.0,1.0,3.0,20.0,1.0,100.0,60.0,177.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2025-06-18,0.0,0.0,7.0,31.0,37.0,1.0,100.0,60.0,184.0,0.0,0.0,0.0,0.0,137.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-06-19,0.0,0.0,4.0,8.0,63.0,0.0,100.0,60.0,64.0,0.0,0.0,2.0,0.0,108.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-20,0.0,0.0,3.0,7.0,46.0,1.0,100.0,60.0,70.0,0.0,1.0,2.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-21,0.0,0.0,1.0,5.0,19.0,0.0,100.0,60.0,123.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0
2025-06-22,0.0,0.0,9.0,2.0,39.0,0.0,100.0,60.0,157.0,0.0,0.0,0.0,0.0,117.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2025-06-23,0.0,0.0,1.0,5.0,58.0,2.0,100.0,60.0,138.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,0.0,0.0,1.0,7.0,21.0,1.0,100.0,60.0,198.0,0.0,0.0,0.0,0.0,100.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2025-06-25,0.0,0.0,1.0,6.0,58.0,1.0,100.0,60.0,131.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-06-26,0.0,0.0,1.0,7.0,48.0,0.0,100.0,60.0,107.0,0.0,0.0,1.0,0.0,111.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,0.0,0.0,1.0,4.0,13.0,0.0,100.0,60.0,87.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2025-06-28,4.0,0.0,1.0,12.0,35.0,0.0,100.0,60.0,237.0,0.0,1.0,0.0,0.0,131.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2025-06-29,0.0,0.0,6.0,7.0,24.0,0.0,100.0,60.0,147.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-06-30,0.0,3.0,4.0,7.0,29.0,2.0,100.0,60.0,172.0,0.0,1.0,0.0,0.0,85.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-07-01,0.0,0.0,3.0,6.0,36.0,0.0,100.0,60.0,144.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-07-02,0.0,0.0,2.0,3.0,40.0,0.0,100.0,60.0,73.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
2025-07-03,0.0,0.0,1.0,5.0,21.0,0.0,100.0,60.0,85.0,0.0,0.0,1.0,0.0,101.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
2025-07-04,0.0,0.0,2.0,10.0,50.0,1.0,100.0,60.0,205.0,0.0,0.0,3.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2025-07-05,0.0,0.0,2.0,7.0,56.0,0.0,100.0,60.0,306.0,0.0,0.0,0.0,0.0,149.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-07-06,1.0,0.0,2.0,3.0,39.0,2.0,100.0,60.0,216.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,0.0,0.0,3.0,7.0,33.0,2.0,100.0,60.0,233.0,0.0,0.0,2.0,0.0,118.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2025-07-08,0.0,0.0,0.0,4.0,41.0,2.0,100.0,60.0,172.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,0.0,0.0,5.0,2.0,68.0,0.0,100.0,60.0,227.0,0.0,1.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-07-10,0.0,0.0,11.0,3.0,38.0,3.0,100.0,60.0,324.0,0.0,0.0,0.0,0.0,81.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2025-07-11,0.0,0.0,2.0,7.0,23.0,0.0,100.0,60.0,222.0,0.0,0.0,0.0,0.0,76.0,14.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,0.0,0.0,0.0,1.0,31.0,0.0,100.0,60.0,245.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2025-07-13,0.0,0.0,3.0,3.0,49.0,1.0,100.0,60.0,263.0,0.0,1.0,0.0,0.0,101.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2025-07-14,0.0,0.0,3.0,4.0,51.0,0.0,100.0,60.0,124.0,0.0,0.0,3.0,0.0,102.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-07-15,0.0,0.0,3.0,6.0,52.0,2.0,100.0,60.0,245.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
2025-07-16,0.0,0.0,3.0,2.0,49.0,0.0,100.0,60.0,284.0,0.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
2025-07-17,0.0,0.0,4.0,1.0,43.0,0.0,100.0,60.0,250.0,0.0,1.0,0.0,0.0,154.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-07-18,0.0,0.0,3.0,9.0,47.0,1.0,100.0,60.0,135.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-07-19,0.0,0.0,0.0,7.0,46.0,1.0,100.0,60.0,163.0,0.0,1.0,0.0,0.0,112.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-20,0.0,0.0,3.0,9.0,52.0,1.0,100.0,60.0,270.0,0.0,0.0,0.0,0.0,121.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-07-21,0.0,0.0,2.0,7.0,54.0,1.0,100.0,60.0,199.0,0.0,1.0,2.0,0.0,132.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-07-22,0.0,0.0,1.0,7.0,43.0,1.0,100.0,60.0,256.0,0.0,0.0,1.0,0.0,94.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-07-23,0.0,0.0,3.0,2.0,42.0,1.0,100.0,60.0,115.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2025-07-24,0.0,0.0,5.0,10.0,24.0,0.0,100.0,60.0,86.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-25,0.0,0.0,3.0,5.0,31.0,0.0,100.0,60.0,196.0,0.0,2.0,0.0,0.0,76.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
2025-07-26,0.0,0.0,7.0,7.0,35.0,2.0,100.0,60.0,125.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2025-07-27,0.0,0.0,1.0,4.0,10.0,1.0,100.0,60.0,199.0,0.0,0.0,0.0,0.0,122.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-07-28,0.0,0.0,4.0,1.0,4.0,1.0,100.0,60.0,235.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-29,0.0,0.0,4.0,0.0,39.0,1.0,100.0,60.0,192.0,0.0,1.0,0.0,0.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-07-30,0.0,0.0,1.0,1.0,30.0,0.0,100.0,60.0,100.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,1.0,1.0,16.0,0.0,100.0,60.0,209.0,0.0,1.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-08-01,0.0,0.0,1.0,2.0,33.0,0.0,100.0,60.0,163.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-08-02,0.0,0.0,0.0,1.0,38.0,1.0,100.0,60.0,139.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-03,0.0,0.0,0.0,2.0,43.0,0.0,100.0,60.0,178.0,0.0,0.0,0.0,0.0,135.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-04,0.0,0.0,1.0,8.0,28.0,0.0,100.0,60.0,77.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-05,0.0,0.0,2.0,12.0,28.0,0.0,100.0,60.0,169.0,0.0,0.0,0.0,0.0,93.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,0.0,0.0,1.0,0.0,52.0,3.0,100.0,60.0,147.0,0.0,0.0,1.0,0.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-08-07,0.0,0.0,4.0,4.0,47.0,1.0,100.0,60.0,163.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
2025-08-08,0.0,0.0,7.0,7.0,52.0,0.0,100.0,60.0,238.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-08-09,0.0,0.0,5.0,1.0,41.0,0.0,100.0,60.0,147.0,0.0,1.0,0.0,0.0,125.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-10,0.0,0.0,1.0,4.0,70.0,4.0,100.0,60.0,140.0,0.0,0.0,0.0,0.0,126.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-08-11,0.0,0.0,4.0,7.0,37.0,2.0,100.0,60.0,191.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
2025-08-12,0.0,0.0,5.0,5.0,26.0,2.0,100.0,60.0,107.0,0.0,1.0,1.0,0.0,106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-13,0.0,0.0,1.0,8.0,23.0,1.0,100.0,60.0,99.0,0.0,2.0,0.0,0.0,46.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-08-14,0.0,0.0,5.0,3.0,29.0,1.0,100.0,60.0,191.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,1.0,0.0,2.0,3.0,40.0,1.0,100.0,60.0,147.0,0.0,0.0,3.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-16,0.0,0.0,6.0,2.0,42.0,0.0,100.0,60.0,152.0,0.0,0.0,2.0,0.0,137.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
2025-08-17,0.0,0.0,4.0,8.0,49.0,1.0,100.0,60.0,186.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2025-08-18,0.0,0.0,2.0,5.0,43.0,1.0,100.0,60.0,157.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-08-19,0.0,0.0,0.0,0.0,66.0,1.0,100.0,60.0,209.0,0.0,0.0,1.0,0.0,123.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
2025-08-20,0.0,0.0,1.0,4.0,50.0,0.0,100.0,60.0,260.0,0.0,0.0,0.0,0.0,142.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
2025-08-21,0.0,0.0,1.0,5.0,41.0,1.0,100.0,60.0,315.0,0.0,1.0,1.0,0.0,114.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2025-08-22,0.0,0.0,4.0,3.0,46.0,1.0,100.0,60.0,318.0,0.0,1.0,0.0,0.0,110.0,33.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-08-23,0.0,0.0,5.0,4.0,23.0,0.0,100.0,60.0,148.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,0.0,0.0,0.0,3.0,40.0,0.0,100.0,60.0,121.0,0.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
2025-08-25,0.0,0.0,1.0,8.0,48.0,0.0,100.0,60.0,291.0,0.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-08-26,0.0,0.0,4.0,3.0,33.0,0.0,100.0,60.0,95.0,0.0,0.0,2.0,0.0,97.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
2025-08-27,0.0,0.0,1.0,0.0,45.0,0.0,100.0,60.0,194.0,0.0,1.0,0.0,0.0,118.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0
2025-08-28,0.0,0.0,4.0,7.0,40.0,2.0,100.0,60.0,325.0,0.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2025-08-29,0.0,0.0,4.0,6.0,61.0,2.0,100.0,60.0,414.0,0.0,1.0,0.0,0.0,109.0,28.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-30,0.0,0.0,6.0,19.0,47.0,0.0,100.0,60.0,316.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0
2025-08-31,0.0,0.0,2.0,2.0,27.0,0.0,100.0,60.0,371.0,0.0,0.0,0.0,0.0,83.0,38.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,5.0
2025-09-01,0.0,1.0,4.0,17.0,49.0,0.0,100.0,60.0,214.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-02,0.0,0.0,1.0,4.0,53.0,1.0,100.0,60.0,170.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-03,0.0,0.0,1.0,4.0,41.0,0.0,100.0,60.0,338.0,0.0,0.0,4.0,0.0,112.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2025-09-04,0.0,0.0,0.0,4.0,43.0,2.0,100.0,60.0,261.0,0.0,2.0,0.0,0.0,92.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2025-09-05,0.0,0.0,2.0,2.0,50.0,1.0,100.0,60.0,222.0,0.0,1.0,0.0,0.0,139.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-09-06,0.0,0.0,2.0,0.0,39.0,0.0,100.0,60.0,256.0,0.0,1.0,1.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-09-07,0.0,0.0,2.0,11.0,42.0,1.0,100.0,60.0,294.0,0.0,0.0,4.0,0.0,104.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-08,0.0,0.0,5.0,4.0,29.0,0.0,100.0,60.0,461.0,0.0,0.0,0.0,0.0,81.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
2025-09-09,0.0,0.0,1.0,3.0,32.0,1.0,100.0,60.0,226.0,0.0,0.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2025-09-10,0.0,0.0,3.0,1.0,29.0,1.0,100.0,60.0,347.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-09-11,0.0,0.0,4.0,2.0,22.0,0.0,100.0,60.0,343.0,0.0,0.0,0.0,0.0,49.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-12,0.0,0.0,1.0,2.0,40.0,2.0,100.0,60.0,273.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
2025-09-13,0.0,0.0,4.0,1.0,39.0,1.0,100.0,60.0,358.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-14,0.0,0.0,3.0,0.0,42.0,1.0,100.0,60.0,261.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,0.0,0.0,0.0,2.0,35.0,1.0,100.0,60.0,323.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-09-16,0.0,0.0,0.0,5.0,26.0,2.0,100.0,60.0,310.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025-09-17,0.0,0.0,5.0,3.0,36.0,0.0,100.0,60.0,360.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-18,0.0,0.0,2.0,0.0,33.0,1.0,100.0,60.0,390.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-09-19,0.0,0.0,0.0,1.0,17.0,1.0,100.0,60.0,211.0,0.0,1.0,3.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,0.0,0.0,1.0,2.0,31.0,0.0,100.0,60.0,365.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2025-09-21,0.0,0.0,1.0,1.0,25.0,0.0,100.0,60.0,553.0,0.0,0.0,1.0,0.0,77.0,29.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2025-09-22,0.0,3.0,1.0,1.0,47.0,1.0,100.0,60.0,403.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-09-23,2.0,1.0,5.0,0.0,53.0,2.0,100.0,60.0,485.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-24,2.0,0.0,2.0,3.0,43.0,1.0,100.0,60.0,334.0,0.0,0.0,4.0,0.0,130.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
2025-09-25,1.0,0.0,0.0,2.0,38.0,5.0,100.0,60.0,415.0,0.0,4.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-26,0.0,0.0,2.0,0.0,14.0,0.0,100.0,60.0,334.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-27,0.0,0.0,1.0,1.0,39.0,1.0,100.0,60.0,362.0,0.0,1.0,2.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,0.0,0.0,7.0,2.0,45.0,1.0,100.0,60.0,454.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-29,0.0,0.0,7.0,0.0,53.0,1.0,100.0,60.0,617.0,0.0,1.0,2.0,0.0,111.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
